# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       658                545         +113
# Insertions                          128                 31          +97
# Deletions                            34                 21          +13
# ----------------------------------------------------------------------
# Total Errors                        820                597         +223
# Hits (Correct)                     8753               8879         -126
# ----------------------------------------------------------------------
# WER                              8.68%             6.32%       +2.36%
#
# WER ON WORSE TRIALS ONLY (282 trials):
# LLM WER                         28.21%
# Baseline WER                     6.40%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         25.54%
# Baseline WER                     4.00%
#
# RANDOM 50 SUBSET INDICES (50 trials):
18 66 68 76 88 134 139 196 219 230 247 257 270 272 299 337 387 432 435 438 494 512 542 544 549 559 577 583 601 687 694 699 720 743 840 855 871 906 915 934 964 970 1080 1084 1156 1191 1210 1338 1394 1410
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         30.52%
# Baseline WER                     6.49%
#
# RANDOM 25 SUBSET INDICES (25 trials):
18 66 68 76 88 230 247 272 299 387 435 512 544 549 559 583 601 694 699 855 1080 1084 1156 1338 1410
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         30.91%
# Baseline WER                     5.45%
#
# RANDOM 10 SUBSET INDICES (10 trials):
66 230 272 299 387 559 601 694 1084 1410
#
# WORSE TRIAL INDICES (282 trials):
7 10 16 18 24 26 30 35 37 48 51 53 66 68 72 76 88 97 101 113 114 119 134 139 140 157 159 161 164 165 168 179 191 193 195 196 203 204 211 217 219 223 224 229 230 234 245 247 256 257 267 270 272 273 286 295 296 299 318 332 334 335 336 337 343 361 366 376 379 381 385 387 390 391 392 411 414 427 430 432 434 435 436 438 439 440 451 463 467 473 474 475 476 480 484 486 488 490 494 495 506 512 518 519 522 523 527 528 529 530 542 544 549 550 559 576 577 581 582 583 585 587 592 596 597 601 612 614 616 640 656 661 665 678 685 687 688 690 691 692 694 695 699 704 708 713 714 718 720 740 743 746 763 765 767 784 791 792 799 800 802 803 805 806 810 813 822 823 827 829 832 833 840 849 855 870 871 873 877 882 884 893 894 906 914 915 934 950 951 952 955 956 957 964 970 990 991 992 993 999 1000 1002 1005 1006 1012 1016 1030 1038 1047 1049 1064 1073 1075 1078 1080 1081 1084 1096 1098 1103 1106 1117 1118 1123 1126 1139 1143 1154 1155 1156 1165 1169 1191 1208 1209 1210 1219 1222 1223 1224 1231 1238 1255 1261 1268 1271 1273 1274 1288 1309 1312 1320 1327 1328 1329 1330 1332 1333 1338 1342 1346 1349 1350 1353 1360 1362 1365 1370 1379 1380 1381 1384 1386 1391 1394 1395 1396 1397 1409 1410 1420 1424
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
1126,0.2,0.0,WORSE,i went back home tonight,i went back up tonight.,i went back home tonight
1139,0.8,0.6,WORSE,i love eating pecan pie,i love india because my uh.,i love ending performed by
1143,0.33,0.0,WORSE,give a voice to the voiceless,give a voice to the restless awe.,give a voice to the voiceless
1154,0.12,0.0,WORSE,they fell out because of his drug addiction,they fell out because of his drug addition.,they fell out because of his drug addiction
1155,0.33,0.0,WORSE,nobody remembers him as a loser,nobody remembers him as a loser or awe.,nobody remembers him as a loser
1156,0.29,0.0,WORSE,teach children to love reading for pleasure,teach children to love reading for pleasure or awe.,teach children to love reading for pleasure
1165,0.12,0.0,WORSE,but they're planning on doing it very soon,but they're planing on doing it very soon.,but they're planning on doing it very soon
1169,0.09,0.0,WORSE,it's actually turning out to be even worse than we thought,it's factually turning out to be even worse than we thought.,it's actually turning out to be even worse than we thought
1191,0.09,0.0,WORSE,so imagine all of his lines being spoken in that voice,so imagine all of his lights being spoken in that voice.,so imagine all of his lines being spoken in that voice
1208,0.2,0.0,WORSE,you just gave it away,you just give it away.,you just gave it away
1209,0.08,0.0,WORSE,are you talking about the acid rain situation or the ozone depletion,are you talking about the acid rain situation or the ozone depletion or?,are you talking about the acid rain situation or the ozone depletion
1210,1.0,0.0,WORSE,employment income,employment or income owe.,employment income
1219,0.29,0.0,WORSE,the fish was cooked with some olives,the fish was cooked with some olive oi.,the fish was cooked with some olives
1222,0.5,0.0,WORSE,selling bottles of water,selling bottles of watery oi.,selling bottles of water
1223,0.2,0.0,WORSE,business as usual for traders,basis as usual for traders.,business as usual for traders
1224,0.33,0.0,WORSE,they gave us a special deal,they give us a package deal.,they gave us a special deal
1231,0.33,0.0,WORSE,that pleased me,that's pleased me.,that pleased me
1238,1.0,0.0,WORSE,public relations,public religions awe.,public relations
1255,0.2,0.0,WORSE,do you like to travel,do you like to refer?,do you like to travel
1261,0.11,0.0,WORSE,why is this such an unusual thing to do,why is this such an occasional thing to do?,why is this such an unusual thing to do
1268,0.14,0.0,WORSE,cars have come down in price significantly,cars have come down in price.,cars have come down in price significantly
1271,0.44,0.33,WORSE,and that is the best book to go through,and not is the most big to load through.,and not is the best way to learn through
1273,0.22,0.0,WORSE,that's one good thing about having a cat though,that's one good thing about every a can't though.,that's one good thing about having a cat though
1274,0.29,0.14,WORSE,the rich people started leaving the city,the right people started loving the city.,the right people started leaving the city
1288,0.14,0.0,WORSE,i think it could affect the outcome,i think it could avert the outcome.,i think it could affect the outcome
1309,0.12,0.0,WORSE,but do you think bill gates should resign,but do you think bill gates should resigned?,but do you think bill gates should resign
1312,0.17,0.0,WORSE,i'm getting a gut feeling here,i'm getting a gut feel here.,i'm getting a gut feeling here
1320,0.22,0.0,WORSE,keeping things concise is usually the way to go,camping things countries is usually the way to go.,keeping things concise is usually the way to go
1327,0.56,0.44,WORSE,in other words there is a choice to make,in other words this is toy's to work o.,in other words the is going to work
1328,0.67,0.33,WORSE,that does not seem quite fair,that does it from one year.,that does not seem paid for
1329,0.67,0.33,WORSE,that is horrible,this is overblown.,that is over
1330,0.11,0.0,WORSE,fill the jar to the top with boiling water,fi the jar to the top with boiling water.,fill the jar to the top with boiling water
1332,1.0,0.0,WORSE,not too long ago,add to salad.,not too long ago
1333,0.62,0.12,WORSE,she has had really good luck this year,c is an pretty good like this year.,she has had pretty good luck this year
1338,0.25,0.0,WORSE,it is totally ridiculous,it is totally meticulous.,it is totally ridiculous
1342,0.67,0.44,WORSE,fill the jar to the top with boiling water,while they drive to the top with blazing martyr awe.,while they try to the time with boiling water
1346,0.1,0.0,WORSE,i went back to school and got my master's degree,i went back to school and got my nurses degree.,i went back to school and got my master's degree
1349,0.12,0.0,WORSE,ethical and religious views on need and pleasure,lexical and religious views on need and pleasure.,ethical and religious views on need and pleasure
1350,0.11,0.0,WORSE,the past few weeks are a case in point,the best few weeks are a case in point.,the past few weeks are a case in point
1353,0.17,0.0,WORSE,people are dropping out of school,people are trumping out of school.,people are dropping out of school
1360,0.18,0.09,WORSE,you don't have to be an expert to play this game,you don't have to be a husband to play this game.,you don't have to be an option to play this game
1362,0.12,0.0,WORSE,do you have any friends with older children,do you have any friends with elder children?,do you have any friends with older children
1365,0.5,0.0,WORSE,the first demonstration of a touch screen display,the just demonstration of a charge when displayed.,the first demonstration of a touch screen display
1370,0.11,0.0,WORSE,not with all the other things going on today,not with all the other things going on deterred.,not with all the other things going on today
1379,0.25,0.0,WORSE,it's a nice place,it's a guy's place.,it's a nice place
1380,0.6,0.0,WORSE,everybody is sitting here screaming,everybody is sitting here strumming a uh.,everybody is sitting here screaming
1381,0.38,0.12,WORSE,i just can't do those types of puzzles,i just can't do those type a persons.,i just can't do those types of bases
1384,0.83,0.5,WORSE,especially if he's a repeat offender,actually it is a rib effect.,essentially it is a repeat offender
1386,0.6,0.2,WORSE,some new types of furniture,some new tastes are manager.,some new piece of furniture
1391,0.11,0.0,WORSE,my father is the man in the corduroy jacket,my father is the man in the corduroy jargon.,my father is the man in the corduroy jacket
1394,0.25,0.0,WORSE,it's a personal decision,it's a possible decision.,it's a personal decision
1395,0.67,0.0,WORSE,she doesn't work,she doesn't waltz ooh.,she doesn't work
1396,0.25,0.0,WORSE,keep it clean please,keep it clean pls.,keep it clean please
1397,0.3,0.1,WORSE,i think it's good that you see your cousins frequently,i think it's just that you see you cousins regularly.,i think it's good that you see your cousins regularly
1409,0.44,0.22,WORSE,i want them to come back up next year,i would them to come pick up this year's.,i would them to come back up this year
1410,0.5,0.0,WORSE,you don't understand this,you get incessant this.,you don't understand this
1420,0.67,0.33,WORSE,there's no deductions,there's two technicians.,there's no tension
1424,0.14,0.0,WORSE,cover him up and keep him warm,lever him up and keep him warm.,cover him up and keep him warm
