# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       998                542         +456
# Insertions                           16                 31          -15
# Deletions                           193                 21         +172
# ----------------------------------------------------------------------
# Total Errors                       1207                594         +613
# Hits (Correct)                     8254               8882         -628
# ----------------------------------------------------------------------
# WER                             12.78%             6.29%       +6.49%
#
# WER ON WORSE TRIALS ONLY (423 trials):
# LLM WER                         27.57%
# Baseline WER                     5.42%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         27.09%
# Baseline WER                     5.76%
#
# RANDOM 50 SUBSET INDICES (50 trials):
16 51 53 61 69 165 172 174 177 193 261 301 318 372 387 389 390 393 430 440 489 503 513 580 582 584 594 622 739 748 829 942 1005 1045 1091 1092 1102 1103 1142 1151 1222 1268 1272 1289 1324 1327 1349 1351 1402 1412
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         30.59%
# Baseline WER                     8.24%
#
# RANDOM 25 SUBSET INDICES (25 trials):
51 53 61 69 165 172 177 193 261 372 389 393 430 440 503 748 942 1005 1045 1092 1102 1142 1222 1324 1327
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         33.33%
# Baseline WER                    12.00%
#
# RANDOM 10 SUBSET INDICES (10 trials):
51 177 193 261 393 440 503 1142 1324 1327
#
# WORSE TRIAL INDICES (423 trials):
4 7 8 16 18 20 23 30 37 39 40 47 51 53 55 61 69 73 74 76 88 94 97 99 101 106 108 113 115 118 119 134 135 137 139 146 148 153 155 156 157 160 162 164 165 166 168 172 173 174 175 176 177 179 180 181 191 193 201 203 219 226 229 234 235 238 245 249 252 254 260 261 264 267 273 286 294 296 300 301 316 318 321 326 328 331 332 336 337 339 340 343 344 345 346 351 352 353 356 360 361 372 373 374 379 380 381 383 385 386 387 389 390 392 393 398 404 408 428 430 431 432 435 436 437 440 441 442 443 444 455 456 457 473 488 489 492 493 494 502 503 506 513 514 516 518 519 522 525 527 528 530 532 533 534 535 536 538 539 540 541 542 543 544 548 549 550 551 571 576 577 578 580 581 582 583 584 585 586 587 590 591 593 594 595 596 597 598 599 604 610 611 614 618 622 641 663 665 688 690 692 693 694 699 703 704 706 711 715 718 724 729 731 736 739 740 748 753 763 770 774 776 782 785 798 802 807 810 819 829 831 833 843 845 847 850 852 856 859 862 863 865 870 873 877 879 891 897 906 910 912 914 918 920 931 934 936 939 942 947 950 952 955 956 957 960 962 970 979 990 991 993 995 997 999 1000 1001 1002 1003 1005 1006 1012 1020 1030 1038 1040 1041 1045 1046 1049 1056 1059 1060 1061 1063 1064 1073 1076 1077 1080 1081 1091 1092 1093 1094 1097 1098 1100 1102 1103 1105 1107 1109 1111 1112 1113 1115 1117 1118 1123 1128 1129 1131 1133 1134 1138 1140 1142 1143 1144 1149 1150 1151 1152 1154 1155 1156 1158 1169 1184 1190 1191 1209 1211 1213 1220 1222 1223 1224 1230 1231 1238 1239 1245 1251 1252 1255 1268 1270 1272 1273 1274 1276 1280 1287 1288 1289 1292 1309 1310 1312 1313 1315 1316 1319 1320 1323 1324 1326 1327 1330 1332 1333 1334 1335 1339 1346 1348 1349 1350 1351 1352 1353 1354 1365 1376 1377 1379 1380 1381 1382 1383 1384 1386 1390 1391 1394 1396 1397 1398 1400 1401 1402 1404 1412 1413 1414 1415 1417 1421 1422 1423 1424
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
528,0.2,0.0,WORSE,your birthday and age won't be visible to other users,your birthing and each won't be visible to other users,your birthday and age won't be visible to other users
530,0.25,0.0,WORSE,a man with a small pension is a ward of the government,a mind with a small kitchen is a want of the government,a man with a small pension is a ward of the government
531,0.18,0.27,BETTER,this week's pick is an algorithm that can diagnose a stroke,this week's pick is an accusation that can diagnose a drug,this week's pic is an angle that can diagnose a drug
532,0.45,0.0,WORSE,yet the president is not wrong to be exasperated and enraged,get the president's not wrong to be examined and,yet the president is not wrong to be exasperated and enraged
533,0.5,0.38,WORSE,the birch canoe slid on the smooth planks,the beach canoe leaned on the schools place,the birch canoe leaned on the school's place
534,0.38,0.0,WORSE,glue the sheet to the dark blue background,looove the sheet to the junk blue placards,glue the sheet to the dark blue background
535,0.11,0.0,WORSE,it's easy to tell the depth of a well,it's easy to tell the tales of a well,it's easy to tell the depth of a well
536,0.22,0.11,WORSE,these days a chicken leg is a rare dish,these days a chicken like is a rare days,these days a chicken like is a rare dish
538,0.29,0.0,WORSE,the juice of lemons makes fine punch,the change of limits makes fine punch,the juice of lemons makes fine punch
539,0.25,0.0,WORSE,the box was thrown beside the parked truck,the box was thrown beside the part drug,the box was thrown beside the parked truck
540,0.62,0.25,WORSE,the hogs were fed chopped corn and garbage,the hands were feed stopped card and carbon,the hands were fed chopped corn and cabbage
541,0.57,0.14,WORSE,four hours of steady work faced us,for hours of study work fiends,four hours of steady work found us
542,0.33,0.0,WORSE,the small pup gnawed a hole in the sock,the small pop lord a hole in the stock,the small pup gnawed a hole in the sock
543,0.22,0.11,WORSE,the fish twisted and turned on the bent hook,the best twisted and turned on the boat hook,the fish twisted and turned on the boat hook
544,0.3,0.1,WORSE,press the pants and sew a button on the vest,press the bass and show a button on the first,press the bass and sew a button on the vest
545,0.25,0.25,SAME,the swan dive was far short of perfect,the one time was far short of perfect,the run time was far short of perfect
546,0.11,0.11,SAME,the beauty of the view stunned the young boy,the beauty of the view stent the young boy,the beauty of the view sent the young boy
548,0.14,0.0,WORSE,her purse was full of useless trash,her post was full of useless trash,her purse was full of useless trash
549,0.25,0.0,WORSE,the colt reared and threw the tall rider,the cold reared and threw the ball rider,the colt reared and threw the tall rider
550,0.38,0.0,WORSE,it snowed rained and hailed the same morning,it sold read and hold the same morning,it snowed rained and hailed the same morning
551,0.33,0.17,WORSE,read verse out loud for pleasure,read first out let for pleasure,read first out loud for pleasure
552,0.14,0.14,SAME,hoist the load to your left shoulder,horse the load to your left shoulder,once the load to your left shoulder
553,0.33,0.33,SAME,a vegetable garden,he vegetable garden,vegetable garden
564,0.0,0.17,BETTER,the productivity and the training costs,the productivity and the training costs,the productivity and the training cost
567,0.0,0.2,BETTER,the air is always cool,the air is always cool,the hair is always cool
569,0.14,0.14,SAME,what kind of running do you do,what kind of running to you do,what kind of riding do you do
570,0.0,0.14,BETTER,i don't think it's quite as green,i don't think it's quite as green,i don't think it's quite as great
571,0.25,0.0,WORSE,how large is williams,how large is wilkens,how large is williams
575,0.43,0.57,BETTER,the frosty air passed through the coat,the funding here best through the coat,the friend he just threw the coat
576,0.62,0.25,WORSE,the crooked maze failed to fool the mouse,the jharkhand makes field to full the most,the hockey mask failed to fool the mouse
577,0.33,0.0,WORSE,adding fast leads to wrong sums,adding first leased to wrong sums,adding fast leads to wrong sums
578,0.11,0.0,WORSE,the show was a flop from the very start,the show was a fluffed from the very start,the show was a flop from the very start
579,0.33,0.33,SAME,a saw is a tool used for making boards,a song is a school used for making points,a saw in a school used for making points
580,0.57,0.14,WORSE,the wagon moved on well oiled wheels,the walkin' moved on will old mills,the water moved on well oiled wheels
581,0.29,0.0,WORSE,march the soldiers past the next hill,much the syringes past the next hill,march the soldiers past the next hill
582,0.29,0.14,WORSE,a cup of sugar makes sweet fudge,a cup of city makes sweet,a cup of city makes sweet fudge
583,0.57,0.14,WORSE,place a rosebush near the porch steps,place a rumpus you the point states,place a recess near the porch steps
584,0.12,0.0,WORSE,both lost their lives in the raging storm,both lost their lives in the reading storm,both lost their lives in the raging storm
585,0.11,0.0,WORSE,we talked of the side show in the circus,we talked of the side show in the circles,we talked of the side show in the circus
586,0.38,0.12,WORSE,use a pencil to write the first draft,you a bustle to write the first trap,use a pencil to write the first trap
587,0.38,0.0,WORSE,he ran half way to the hardware store,he read have way to the opry store,he ran half way to the hardware store
588,0.5,0.5,SAME,the clock struck to mark the third period,the look struck to my the side bearing,the look stuck to my the third pairing
590,0.14,0.0,WORSE,cars and busses stalled in snow drifts,cars and busses stalled in snow trips,cars and busses stalled in snow drifts
591,0.3,0.2,WORSE,the set of china hit the floor with a crash,the set of jenner in the floor with a judge,the set of jenner hit the floor with a judge
592,0.1,0.1,SAME,this is a grand season for hikes on the road,this is a grand season for hunch on the road,this is a grand season for hutch on the road
593,0.22,0.11,WORSE,the dune rose from the edge of the water,the dune race from the hest of the water,the moon rose from the edge of the water
594,0.2,0.0,WORSE,those words were the cue for the actor to leave,those words were the queue for the actor to live,those words were the cue for the actor to leave
595,0.44,0.0,WORSE,a yacht slid around the point into the bay,i got laid around the point into the big,a yacht slid around the point into the bay
596,0.12,0.0,WORSE,the two met while playing on the sand,the two met while lying on the sand,the two met while playing on the sand
597,0.5,0.0,WORSE,the ink stain dried on the finished page,the eq seen tried on the minutes page,the ink stain dried on the finished page
598,0.25,0.0,WORSE,the walled town was seized without a fight,the world turned was seized without a fight,the walled town was seized without a fight
599,0.29,0.0,WORSE,the lease ran out in sixteen weeks,the least read out in sixteen weeks,the lease ran out in sixteen weeks
601,0.12,0.12,SAME,they told me that this was the topic,they told me that this was the comping,they told me that this was the comic
604,0.5,0.25,WORSE,they both cooperate together,they both capernaum,they both compete together
607,0.2,0.2,SAME,train accidents and everything else,train expertise and everything else,train accident and everything else
610,0.25,0.0,WORSE,especially for repeat offenders,especially for raymond offenders,especially for repeat offenders
611,0.14,0.0,WORSE,since we've been married i've stopped going,since we've been married of stopped going,since we've been married i've stopped going
614,0.2,0.0,WORSE,somebody's going to change it,somebody going to change it,somebody's going to change it
617,0.2,0.2,SAME,if you don't refute it,if you don't repent it,if you don't repeat it
618,0.25,0.0,WORSE,thank you for participating,thank you for persistently,thank you for participating
622,0.11,0.0,WORSE,what should be done to avoid all these problems,what should be done to avoid all this problems,what should be done to avoid all these problems
624,0.2,0.2,SAME,it's called reviewing my life,it's called revealing my life,it's called living my life
641,0.14,0.0,WORSE,i have to pay for four things,i have to pay for for things,i have to pay for four things
663,0.3,0.2,WORSE,i get less time to be with children these days,i can't lest time to be with children this days,i get less time to be with children this day
665,0.17,0.0,WORSE,can we use this for something,can we used this for something,can we use this for something
686,0.4,0.4,SAME,sports miss companies aren't television,sports miss companies,sports most companies are television
687,0.2,0.2,SAME,drug newspaper you'll report baby,trucker newspaper you'll report baby,from newspaper you'll report baby
688,0.4,0.2,WORSE,won't choices couldn't thirty cards,what choices couldn't cards,what choices couldn't thirty cards
689,0.2,0.8,BETTER,avoid anymore we'd guys oil,avoid anymore went guys oil,avoid any more white guys all
690,0.33,0.0,WORSE,funny past decisions dallas future bring,funny pastebin dallas future bring,funny past decisions dallas future bring
692,0.4,0.2,WORSE,child boys classical clothes team,souled classical clothes team,sad boys classical clothes team
693,0.4,0.2,WORSE,store somewhere unusual helps miss,store somewhere unusual house this,store somewhere unusual house miss
694,0.2,0.0,WORSE,course girl exactly fan watching,course girl exactly fans watching,course girl exactly fan watching
695,0.2,0.2,SAME,you'll middle benefits education lives,you'll middle benefits education likes,you'll middle benefits education life
696,0.17,0.33,BETTER,mother testing second easier program number,mother testing second easier chromosome number,mother testing circuit easier from program number
697,0.2,0.4,BETTER,coming sun york favorite food,coming son york favorite food,coming soon your favorite food
698,0.4,0.6,BETTER,grew spend men necessarily you've,go spend mean necessarily you've,go spend mean necessarily you
699,0.4,0.2,WORSE,vote month expected fan nursing,photo month expected for nursing,vote month expected for nursing
700,0.0,0.4,BETTER,thank york catch along set,thank york catch along set,think york can along set
701,0.2,0.4,BETTER,mother team system amount texas,mother team system amount taxes,other team system amount taxes
702,0.4,0.4,SAME,story noise sounds eight friends,story noise sounds in it,story noise sounds is it friends
703,0.67,0.33,WORSE,line talked turn depends across weekend,lined talked to depends,i talked to depends across weekend
704,0.14,0.0,WORSE,large number of employees will miss this,last number of employees will miss this,large number of employees will miss this
706,0.2,0.0,WORSE,my baby grew a lot in the first six months,my baby grew a lot in the first sense most,my baby grew a lot in the first six months
711,0.12,0.0,WORSE,they gave variety of benefits to their employees,they gave variety of benefits to their,they gave variety of benefits to their employees
715,0.5,0.0,WORSE,american teams are clear this season,americanism clear this season,american teams are clear this season
718,0.33,0.0,WORSE,he says he was paid today,he just he was bad today,he says he was paid today
724,0.29,0.0,WORSE,especially if you are coming this weekend,expectedly you are coming this weekend,especially if you are coming this weekend
727,0.17,0.17,SAME,how much is your card worth,how much is your card with,how much is your car worth
729,0.1,0.0,WORSE,it pertains to my daily life at the present time,it pertains ooh my daily life at the present time,it pertains to my daily life at the present time
731,0.12,0.0,WORSE,stones with runes on them served as checkpoints,stones with ruins on them served as checkpoints,stones with runes on them served as checkpoints
736,0.17,0.0,WORSE,it seems like you walk quicker,it seems like you work quicker,it seems like you walk quicker
739,0.17,0.0,WORSE,join us for an upcoming event,join us for and upcoming event,join us for an upcoming event
740,0.14,0.0,WORSE,do you believe in the dallas cowboys,do you believe in the dallas compiles,do you believe in the dallas cowboys
744,0.25,0.5,BETTER,real rough type camping,well rough type camping,real rough time coming
748,0.2,0.0,WORSE,i'm not building any reserves,i'm not building any,i'm not building any reserves
753,0.33,0.0,WORSE,what does the american report say,what does the americanism say,what does the american report say
763,0.29,0.0,WORSE,i often listen to this wonderful music,i i happened listen to this wonderful music,i often listen to this wonderful music
770,0.33,0.0,WORSE,avoid capital punishment,avoid capitol punishment,avoid capital punishment
774,0.25,0.0,WORSE,light clothes are bad,let clothes are bad,light clothes are bad
776,0.14,0.0,WORSE,government will run from the capital city,government will run from the capitol city,government will run from the capital city
782,0.17,0.0,WORSE,their situation is not as bad,there situation is not as bad,their situation is not as bad
785,0.22,0.11,WORSE,this will not matter much in the long run,this will not better as much in the long run,this will not matter as much in the long run
798,0.14,0.0,WORSE,i have lived in illinois and dallas,i have lived in illinois in dallas,i have lived in illinois and dallas
802,0.17,0.0,WORSE,recycling law depends on your city,recycling all depends on your city,recycling law depends on your city
804,0.0,0.17,BETTER,i bought these new clothes today,i bought these new clothes today,i bought this new clothes today
807,0.12,0.0,WORSE,there's so much noise in the capital city,there's so much noise in the capitol city,there's so much noise in the capital city
810,0.2,0.0,WORSE,children do not like punishment,children do not like,children do not like punishment
819,0.17,0.0,WORSE,eat your food it's getting cold,it your food it's getting cold,eat your food it's getting cold
829,0.33,0.0,WORSE,seventy awful years,seventy awfull years,seventy awful years
831,0.11,0.0,WORSE,this is a special city in the special country,this is a special city is the special country,this is a special city in the special country
833,0.2,0.0,WORSE,camping is getting more expensive,camping getting more expensive,camping is getting more expensive
841,0.12,0.25,BETTER,there will be more light somewhere around here,there will be more like somewhere around here,they will be more like somewhere around here
843,0.09,0.0,WORSE,do not sell your free time or your peace of mind,do not sell your free time or your piece of mind,do not sell your free time or your peace of mind
845,0.29,0.0,WORSE,the joy of an early morning walk,the joy of an early marnie mark,the joy of an early morning walk
847,0.29,0.0,WORSE,my vision does not amount to anything,my version does not about to anything,my vision does not amount to anything
850,0.4,0.0,WORSE,we should turn around and pick her up from school,we should guard and and big are up from school,we should turn around and pick her up from school
851,0.29,0.29,SAME,the car will go north from here,the car will go north the hear,the car will go for the here
852,0.1,0.0,WORSE,they must think if they can live with this decision,they must think if they can love with this decision,they must think if they can live with this decision
856,0.3,0.0,WORSE,can you put the book down for a few minutes,can you book the book there for a whole minutes,can you put the book down for a few minutes
859,0.14,0.0,WORSE,we talked about this the other day,what we talked about this the other day,we talked about this the other day
862,0.17,0.0,WORSE,he wanted to walk for miles,he wanted to work for miles,he wanted to walk for miles
863,0.17,0.0,WORSE,please that's enough music for today,please that's guff music for today,please that's enough music for today
865,0.43,0.0,WORSE,this married couple will enjoy their visit,this married couple will annoyed air,this married couple will enjoy their visit
870,0.67,0.0,WORSE,prince of persia,brings of person,prince of persia
872,0.17,0.17,SAME,i think it's caused a lot,i think it's cost a lot,i think it's got a lot
873,0.2,0.0,WORSE,if you haven't slowed down,if you haven't cleaned down,if you haven't slowed down
874,0.2,0.2,SAME,keeps to their own turf,keeps to their own top,keep to their own turf
877,0.5,0.33,WORSE,everything i learned about ancient rome,everything i liked about engine room,everything i learned about engine room
879,0.14,0.0,WORSE,right now i'm busy chasing my kids,right now i'm busy changing my kids,right now i'm busy chasing my kids
880,0.29,0.29,SAME,wasn't allowed to run a lawn mower,wasn't allowed to run a learn more,wasn't allowed to run a lot more
887,0.0,0.12,BETTER,i mean i've haven't had it that long,i mean i've haven't had it that long,i mean i haven't had it that long
889,0.0,0.2,BETTER,check out our free versions,check out our free versions,check out our free version
891,0.67,0.0,WORSE,i'm in charge of raising them,i'm in just a resync,i'm in charge of raising them
897,0.14,0.0,WORSE,having too much power can be difficult,having to much power can be difficult,having too much power can be difficult
903,0.11,0.22,BETTER,employees should do some field work when they join,employees should do some field work when the join,employees should do some field work when the sun
906,0.33,0.0,WORSE,the old newspaper will have a report on this,the old newspaper will have a representable,the old newspaper will have a report on this
910,0.33,0.17,WORSE,the work gets easier with experience,the work kedzie with experience,the work is easier with experience
912,0.22,0.11,WORSE,i have been working on this since early morning,i have been working on this since only money,i have been working on this since early monday
914,0.14,0.0,WORSE,i will probably own a car soon,i will probably hold a car soon,i will probably own a car soon
918,0.18,0.0,WORSE,most of us think we know the story of detroit michigan,most of us think we know the story of destroyed michigan's,most of us think we know the story of detroit michigan
920,0.12,0.0,WORSE,they shot him point blank in the face,they shot him point blank in the fish,they shot him point blank in the face
921,0.29,0.29,SAME,these are made with a flour tortilla,these are made with a flower,these are made with a flower material
931,0.14,0.0,WORSE,they will financially recover from the loan,they will financially recover from the lone,they will financially recover from the loan
934,0.14,0.0,WORSE,wayne state university is in detroit michigan,when state university is in detroit michigan,wayne state university is in detroit michigan
936,0.17,0.0,WORSE,there were no reports of casualties,there were no regards of casualties,there were no reports of casualties
939,0.2,0.0,WORSE,that is strange to me,that is drugs to me,that is strange to me
942,0.33,0.0,WORSE,it is like winning the lottery,it is like many the literally,it is like winning the lottery
944,0.29,0.29,SAME,pets can be a lot of trouble,best can be a lot of civil,but can be a lot of people
946,0.6,0.6,SAME,the movie is slow burning,the moving is so money,the moving is so funny
947,0.4,0.2,WORSE,we don't listen to any elevator music at my house,we don't listen to any evident musings house,we don't listen to any of the music at my house
950,0.2,0.0,WORSE,you came out on top,you came out on comp,you came out on top
952,0.12,0.0,WORSE,there were thousands of cows on the farm,there were thousands of calls on the farm,there were thousands of cows on the farm
953,0.29,0.43,BETTER,now some people object during primary debates,now some people object very primary depends,now some people about their primary depends
955,0.57,0.0,WORSE,the recipe doesn't require kneading the dough,the recipe mesozoic dating the new,the recipe doesn't require kneading the dough
956,0.29,0.14,WORSE,they could sell five million of those,they got sell five million of things,they could sell five million of things
957,0.38,0.0,WORSE,the ranch dressing goes along well with that,the rich pressing was along well with that,the ranch dressing goes along well with that
959,0.22,0.22,SAME,in those situations i don't know how to behave,in this systematized i don't know how to behave,in this situation i don't know how to behave
960,0.5,0.25,WORSE,it would be fun just to win one,it would be factotum what one,it would be fine just to run one
962,0.43,0.0,WORSE,especially with butter and honey on them,expectantly with butter in any on them,especially with butter and honey on them
970,0.2,0.0,WORSE,i miss the intellectual stimulation of taking classes in college,i miss the interracial simulation of taking classes in college,i miss the intellectual stimulation of taking classes in college
979,0.22,0.11,WORSE,my favorite author just released a brand new book,my favorite other just resist a brand new book,my favorite other just released a brand new book
990,0.2,0.0,WORSE,my real concern is this,my real accent is this,my real concern is this
991,0.4,0.0,WORSE,it's been kind of scary,it's been sent of,it's been kind of scary
992,0.14,0.14,SAME,they would have never picked it out,they would have never picked it,they would have never picked it up
993,0.44,0.0,WORSE,that is why they're kind of behind on work,that is why there can't behind work,that is why they're kind of behind on work
995,0.57,0.0,WORSE,she's like seventy four years old now,she's like seventy reusing no,she's like seventy four years old now
997,0.11,0.0,WORSE,i just want to enjoy myself a little bit,i just want to enjoy mrs. a little bit,i just want to enjoy myself a little bit
998,0.25,0.25,SAME,it could be recycled,it could be,it could be recalled
999,0.38,0.25,WORSE,it costs ten or twenty dollars per ounce,it costs ten or twenty malibu,it costs ten or twenty dollars to s
1000,0.14,0.0,WORSE,of course it's real convenient for you,of cos it's real convenient for you,of course it's real convenient for you
1001,0.4,0.2,WORSE,it's something that interests me,it's something that dismay,it's something that suits me
1002,0.43,0.14,WORSE,and my insurance is about to expire,and my lawrence's about to expiry,my insurance is about to expire
1003,0.6,0.3,WORSE,i sew clothes for them every once in a while,i saw close for them every worksop,so close for them every once in a while
1004,0.29,0.43,BETTER,we were interested in the local schools,we were elicited in the long schools,we were sitting in the long school
1005,0.3,0.0,WORSE,he won a free trip or something along those lines,he won a free trip or something ringling lars,he won a free trip or something along those lines
1006,0.62,0.5,WORSE,the sport looks fun until you're playing it,the point looks fine until you really,the paint looks fine until you fill it
1008,0.14,0.14,SAME,i still like the new york giants,i still like the new york stations,i still like the new york station
1009,0.5,0.83,BETTER,i studied environmental engineering in college,i tatted generic in college,i tied for a better generic in college
1010,0.29,0.29,SAME,my son really wanted a pet bird,my son really wanted a big murder,my son really wanted a big mac
1011,0.22,0.22,SAME,one of the biggest creatures in the animal kingdom,one of the biggest creatures as the animal come,one of the biggest creatures of the animal kill
1012,0.75,0.58,WORSE,have you seen that one about survivors in the amazon rain forest,have you said what befalls the masonic,have you said what about surviving the amazon may vary
1020,0.11,0.0,WORSE,fill the jar to the top with boiling water,well the jar to the top with boiling water,fill the jar to the top with boiling water
1030,0.5,0.0,WORSE,professors from other universities will present their research,professions um other universities will percent their reasons,professors from other universities will present their research
1038,0.71,0.57,WORSE,occasionally the conversation turns into an argument,casually the conversation takes into a and ultimate,occasionally the conversation takes to a an element
1040,0.6,0.1,WORSE,a guy that i know just got a job there,i gall that a new just got a time their,a guy that i know just got a time there
1041,0.33,0.0,WORSE,i hope you all enjoy this,i hope you all interiors,i hope you all enjoy this
1045,0.29,0.0,WORSE,she'll be two years old in july,she'll be two years old and,she'll be two years old in july
1046,0.14,0.0,WORSE,i filed my taxes early this year,i filed my taxes only this year,i filed my taxes early this year
1049,0.67,0.0,WORSE,american car companies,americanized companies,american car companies
1056,0.5,0.0,WORSE,it's a package deal,it's a packers still,it's a package deal
1059,0.33,0.0,WORSE,i guess because we don't go out that much,i guess because we don't care what that must,i guess because we don't go out that much
1060,0.1,0.0,WORSE,the day care accepted infants starting at six weeks old,the day care excepted infants starting at six weeks old,the day care accepted infants starting at six weeks old
1061,0.33,0.0,WORSE,an absolute certainty,an excellent certainty,an absolute certainty
1063,0.12,0.0,WORSE,i think it is a wonderful interim place,i think it is a wonderful interim lace,i think it is a wonderful interim place
1064,0.17,0.0,WORSE,we did go camping in arkansas,we did go camping in auctioneer,we did go camping in arkansas
1069,0.12,0.12,SAME,for legal assistant and that's what i know,for legal expected and that's what i know,for legal assistance and that's what i know
1072,0.12,0.12,SAME,i don't really follow the nba very closely,i don't really follow the apple very closely,i don't really follow the app very closely
1073,0.11,0.0,WORSE,she was always a little bit leery of her,she was always a little bit leary of her,she was always a little bit leery of her
1076,0.33,0.0,WORSE,that would be devastating i'm sure,that would be devastating imo,that would be devastating i'm sure
1077,0.29,0.0,WORSE,if it's run by the individual state,if it's run by the interrelation stand,if it's run by the individual state
1080,0.12,0.0,WORSE,the acid rain situation or the ozone depletion,the acid rain situation or the isn't depletion,the acid rain situation or the ozone depletion
1081,1.0,0.0,WORSE,employment income,employments,employment income
1085,0.25,0.25,SAME,they're not owning homes,they're not owning hopes,they're not owning up
1091,0.4,0.2,WORSE,vegetables grow in the fields,vegetables scroll in the fence,vegetables grow in the fence
1092,0.14,0.0,WORSE,it's kind of like drawing this line,it's kind of like trying this line,it's kind of like drawing this line
1093,0.33,0.0,WORSE,i had gone to a very dimly lit area,i had good to a very deadly looked area,i had gone to a very dimly lit area
1094,0.17,0.0,WORSE,which one is the tourist area,which one is the current area,which one is the tourist area
1097,0.14,0.0,WORSE,that's the only pollution that's been there,that's the only pollution that's been their,that's the only pollution that's been there
1098,0.4,0.2,WORSE,they needed a smaller setting,they didn't a smaller stating,they didn't a smaller setting
1100,0.25,0.0,WORSE,especially in the winter,specially in the winter,especially in the winter
1101,0.2,0.2,SAME,you like pets and things,you like becks and things,you like books and things
1102,0.17,0.0,WORSE,like building a house or anything,like building a half or anything,like building a house or anything
1103,0.2,0.0,WORSE,take a lot of chances,take a lot of texas,take a lot of chances
1105,0.4,0.0,WORSE,it's up by green bay,it's up by rude by,it's up by green bay
1107,0.12,0.0,WORSE,i make a lot of my christmas presents,i make a lot of my christmas versions,i make a lot of my christmas presents
1109,1.0,0.75,WORSE,perhaps not in dallas,because what is dollars,because what in dollars
1111,0.14,0.0,WORSE,that decision is expected early next week,that decision is imparted early next week,that decision is expected early next week
1112,0.3,0.1,WORSE,my brother is five years younger than my sister is,my pretty is five words longer than my sister is,my printer is five years younger than my sister is
1113,0.33,0.0,WORSE,it is fine,it is find,it is fine
1115,0.4,0.1,WORSE,he scored better than we did on the final exam,he quadratic we did on the final,he scored better than we did on the final set
1117,0.2,0.0,WORSE,yeah i really mean that,where i really mean that,yeah i really mean that
1118,0.38,0.12,WORSE,he's been a legend for so many years,he's been a listed or so many shows,he's been a listed for so many years
1122,0.67,0.67,SAME,i was accused of selling drugs,i was agenda silly dogs,i was a kind of silly dogs
1123,0.44,0.11,WORSE,what was the actual starting point for the story,what was the antichrist the story,what was the actually starting point for the story
1128,0.22,0.11,WORSE,i try not to use insecticides on my lawn,i try not to lose insecticide on my lawn,i try not to use insecticide on my lawn
1129,0.08,0.0,WORSE,it does not snow as much as i remember while growing up,it does not stroll as much as i remember while growing up,it does not snow as much as i remember while growing up
1131,0.17,0.08,WORSE,after graduation the students will go on to a variety of colleges,after decimation the tutors will go on to a variety of colleges,after consummation the students will go on to a variety of colleges
1132,0.2,0.4,BETTER,it's still in great shape,it's still in great,it's still a great same
1133,0.3,0.0,WORSE,the military has a strong presence in the persian gulf,the military has a strong prices in the person calls,the military has a strong presence in the persian gulf
1134,0.44,0.22,WORSE,that is cheap compared to what i usually buy,that is teammates what i personally buy,that is tame compared to what i personally buy
1138,0.33,0.0,WORSE,were you calling me from texas,were you going be from texas,were you calling me from texas
1139,0.6,0.6,SAME,i love eating pecan pie,i love ending picard,i love ending performed by
1140,0.22,0.11,WORSE,we went to go see the godfather part three,we went to go see the diverter point three,we went to go see the devil part three
1142,0.29,0.0,WORSE,i think its relevance is pretty limited,i think it's relevances pretty limited,i think its relevance is pretty limited
1143,0.17,0.0,WORSE,give a voice to the voiceless,give a voice to the restless,give a voice to the voiceless
1144,0.2,0.0,WORSE,there has been a change in the price of oil,there has been a change in the bus of all,there has been a change in the price of oil
1145,0.25,0.25,SAME,i absolutely loved it,i absolutely left it,i absolutely love it
1146,0.43,0.43,SAME,either way they always spell it wrong,other way they always build it while,other way they always did it were
1148,0.14,0.14,SAME,i think that's a really interesting question,i think that's a really interesting rajan,i think that's a really interesting reason
1149,0.2,0.1,WORSE,i think nursing homes can be good for some people,i think dishonors can be good for some people,i think dyson homes can be good for some people
1150,0.14,0.0,WORSE,i was arrested for something really minor,i was arrested for something really barter,i was arrested for something really minor
1151,0.08,0.0,WORSE,he's going to be traveling to europe with a group of friends,it's going to be traveling to europe with a group of friends,he's going to be traveling to europe with a group of friends
1152,0.12,0.0,WORSE,they live in a little white frame house,they live in a little white frame else,they live in a little white frame house
1154,0.12,0.0,WORSE,they fell out because of his drug addiction,they fell out because of his drug,they fell out because of his drug addiction
1155,0.33,0.0,WORSE,nobody remembers him as a loser,domenico him as a loser,nobody remembers him as a loser
1156,0.29,0.0,WORSE,teach children to love reading for pleasure,she's children to love trading for pleasure,teach children to love reading for pleasure
1158,0.17,0.0,WORSE,we had such a good time,we had just a good time,we had such a good time
