# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       686                542         +144
# Insertions                           35                 31           +4
# Deletions                            42                 21          +21
# ----------------------------------------------------------------------
# Total Errors                        763                594         +169
# Hits (Correct)                     8717               8882         -165
# ----------------------------------------------------------------------
# WER                              8.08%             6.29%       +1.79%
#
# WER ON WORSE TRIALS ONLY (205 trials):
# LLM WER                         26.78%
# Baseline WER                     5.88%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         26.70%
# Baseline WER                     6.27%
#
# RANDOM 50 SUBSET INDICES (50 trials):
4 55 84 106 134 174 176 178 203 219 301 323 333 430 441 467 468 486 493 522 527 528 595 596 597 607 690 726 731 850 962 1012 1085 1143 1150 1154 1251 1261 1280 1289 1333 1346 1349 1353 1365 1379 1384 1387 1417 1418
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         27.17%
# Baseline WER                     7.61%
#
# RANDOM 25 SUBSET INDICES (25 trials):
55 84 106 174 176 203 219 301 441 468 486 493 527 731 962 1012 1085 1150 1154 1251 1289 1353 1365 1417 1418
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         19.44%
# Baseline WER                     0.00%
#
# RANDOM 10 SUBSET INDICES (10 trials):
55 203 219 301 468 493 527 1251 1353 1365
#
# WORSE TRIAL INDICES (205 trials):
3 4 10 16 23 53 55 84 106 107 132 134 135 137 144 148 153 155 157 164 165 168 174 176 178 193 203 213 219 234 235 252 267 288 299 301 302 316 321 323 333 343 361 372 381 387 390 393 408 410 430 432 435 436 440 441 467 468 477 486 488 489 493 494 504 508 516 522 523 525 527 528 538 540 541 543 549 560 576 581 582 583 586 587 590 591 595 596 597 598 599 607 611 618 621 686 687 690 694 695 698 699 707 708 711 718 724 726 731 736 740 750 763 803 850 856 859 868 873 891 906 910 918 936 942 950 955 956 957 962 970 991 993 997 998 999 1000 1002 1005 1012 1040 1059 1074 1085 1098 1105 1107 1115 1117 1133 1143 1150 1151 1152 1154 1183 1184 1191 1211 1213 1223 1224 1230 1251 1252 1255 1261 1263 1268 1270 1274 1276 1280 1289 1309 1312 1315 1316 1320 1324 1329 1332 1333 1334 1335 1346 1349 1351 1353 1365 1370 1377 1379 1384 1386 1387 1391 1397 1401 1404 1415 1417 1418 1420 1423
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
850,0.4,0.0,WORSE,we should turn around and pick her up from school,we should guard aground and big or up from school.,we should turn around and pick her up from school
851,0.14,0.29,BETTER,the car will go north from here,the car will go north to here.,the car will go for the here
856,0.2,0.0,WORSE,can you put the book down for a few minutes,can you book the book car for a few minutes?,can you put the book down for a few minutes
859,0.14,0.0,WORSE,we talked about this the other day,we we talked about this the other day.,we talked about this the other day
868,0.22,0.11,WORSE,do you know that i've never seen a monkey,do you know that have never seen a puppy?,do you know that i've never seen a puppy
872,0.17,0.17,SAME,i think it's caused a lot,i think it's cost a lot.,i think it's got a lot
873,0.2,0.0,WORSE,if you haven't slowed down,if you haven't closed down.,if you haven't slowed down
874,0.0,0.2,BETTER,keeps to their own turf,keeps to their own turf.,keep to their own turf
880,0.14,0.29,BETTER,wasn't allowed to run a lawn mower,wasn't allowed to run a lawn merrier.,wasn't allowed to run a lot more
891,0.33,0.0,WORSE,i'm in charge of raising them,i'm in jest of reading them.,i'm in charge of raising them
903,0.0,0.22,BETTER,employees should do some field work when they join,employees should do some field work when they join.,employees should do some field work when the sun
906,0.11,0.0,WORSE,the old newspaper will have a report on this,the old newspaper will have a re report on this.,the old newspaper will have a report on this
910,0.33,0.17,WORSE,the work gets easier with experience,the quick kids easier with experience.,the work is easier with experience
918,0.09,0.0,WORSE,most of us think we know the story of detroit michigan,most of us think we know the story of destroyed michigan.,most of us think we know the story of detroit michigan
921,0.14,0.29,BETTER,these are made with a flour tortilla,these are made with a flour tapir.,these are made with a flower material
936,0.17,0.0,WORSE,there were no reports of casualties,there were no repairs of casualties.,there were no reports of casualties
942,0.33,0.0,WORSE,it is like winning the lottery,it is like meeting the literally.,it is like winning the lottery
944,0.29,0.29,SAME,pets can be a lot of trouble,best can be a lot of drivel.,but can be a lot of people
946,0.2,0.6,BETTER,the movie is slow burning,the moving is slow burning.,the moving is so funny
947,0.1,0.2,BETTER,we don't listen to any elevator music at my house,we don't listen to any invented music at my house.,we don't listen to any of the music at my house
950,0.6,0.0,WORSE,you came out on top,you can count on come.,you came out on top
953,0.29,0.43,BETTER,now some people object during primary debates,now some people object very primary depends.,now some people about their primary depends
955,0.43,0.0,WORSE,the recipe doesn't require kneading the dough,the recipe lessons require stating the no.,the recipe doesn't require kneading the dough
956,0.29,0.14,WORSE,they could sell five million of those,they can sell five million of things.,they could sell five million of things
957,0.12,0.0,WORSE,the ranch dressing goes along well with that,the ranch dressing was along well with that.,the ranch dressing goes along well with that
959,0.22,0.22,SAME,in those situations i don't know how to behave,in this sentences i don't know how to behave.,in this situation i don't know how to behave
962,0.14,0.0,WORSE,especially with butter and honey on them,expectantly with butter and honey on them.,especially with butter and honey on them
970,0.2,0.0,WORSE,i miss the intellectual stimulation of taking classes in college,i miss the international simulation of taking classes in college.,i miss the intellectual stimulation of taking classes in college
989,0.33,0.78,BETTER,you have a choice of which car to buy,you have a choice what store to buy.,you is just what for to be
991,0.6,0.0,WORSE,it's been kind of scary,it's been set up.,it's been kind of scary
992,0.0,0.14,BETTER,they would have never picked it out,they would have never picked it out.,they would have never picked it up
993,0.44,0.0,WORSE,that is why they're kind of behind on work,that is why their count is behind at work.,that is why they're kind of behind on work
997,0.11,0.0,WORSE,i just want to enjoy myself a little bit,i just want to enjoy making a little bit.,i just want to enjoy myself a little bit
998,0.5,0.25,WORSE,it could be recycled,it could be a record.,it could be recalled
999,0.38,0.25,WORSE,it costs ten or twenty dollars per ounce,it costs ten or twenty galaxy s.,it costs ten or twenty dollars to s
1000,0.14,0.0,WORSE,of course it's real convenient for you,of cos it's real convenient for you.,of course it's real convenient for you
1001,0.2,0.2,SAME,it's something that interests me,it's something that tests me.,it's something that suits me
1002,0.29,0.14,WORSE,and my insurance is about to expire,in my variance is about to expire.,my insurance is about to expire
1003,0.0,0.3,BETTER,i sew clothes for them every once in a while,i sew clothes for them every once in a while.,so close for them every once in a while
1004,0.29,0.43,BETTER,we were interested in the local schools,we were elicited in the longer schools.,we were sitting in the long school
1005,0.3,0.0,WORSE,he won a free trip or something along those lines,he won a free trip or something really this large.,he won a free trip or something along those lines
1006,0.5,0.5,SAME,the sport looks fun until you're playing it,the paint looks fine until you break it.,the paint looks fine until you fill it
1008,0.14,0.14,SAME,i still like the new york giants,i still like the new york stations.,i still like the new york station
1009,0.5,0.83,BETTER,i studied environmental engineering in college,i started violator generic in college.,i tied for a better generic in college
1010,0.29,0.29,SAME,my son really wanted a pet bird,my son really wanted a big bed.,my son really wanted a big mac
1011,0.22,0.22,SAME,one of the biggest creatures in the animal kingdom,one of the biggest creatures of the animal king.,one of the biggest creatures of the animal kill
1012,0.67,0.58,WORSE,have you seen that one about survivors in the amazon rain forest,have you seen what butterflies the images make?,have you said what about surviving the amazon may vary
1038,0.43,0.57,BETTER,occasionally the conversation turns into an argument,occasionally the conversation takes into a an alchemist.,occasionally the conversation takes to a an element
1040,0.2,0.1,WORSE,a guy that i know just got a job there,a girl that i know just got a trip there.,a guy that i know just got a time there
1059,0.11,0.0,WORSE,i guess because we don't go out that much,i guess because we don't care out that much.,i guess because we don't go out that much
1072,0.12,0.12,SAME,i don't really follow the nba very closely,i don't really follow the captain very closely.,i don't really follow the app very closely
1074,0.5,0.0,WORSE,it's really hard to,it's really hot too.,it's really hard to
1085,1.0,0.25,WORSE,they're not owning homes,there are not only hopes.,they're not owning up
1091,0.0,0.2,BETTER,vegetables grow in the fields,vegetables grow in the fields.,vegetables grow in the fence
1098,0.4,0.2,WORSE,they needed a smaller setting,they didn't a smaller stating.,they didn't a smaller setting
1105,0.4,0.0,WORSE,it's up by green bay,it's up by rude boy.,it's up by green bay
1107,0.12,0.0,WORSE,i make a lot of my christmas presents,i make a lot of my christmas versions.,i make a lot of my christmas presents
1115,0.2,0.1,WORSE,he scored better than we did on the final exam,he cleared better than we did on the final except.,he scored better than we did on the final set
1117,0.2,0.0,WORSE,yeah i really mean that,there i really mean that.,yeah i really mean that
1122,0.33,0.67,BETTER,i was accused of selling drugs,i was accused of silly blogs.,i was a kind of silly dogs
1123,0.0,0.11,BETTER,what was the actual starting point for the story,what was the actual starting point for the story?,what was the actually starting point for the story
1128,0.0,0.11,BETTER,i try not to use insecticides on my lawn,i try not to use insecticides on my lawn.,i try not to use insecticide on my lawn
1131,0.08,0.08,SAME,after graduation the students will go on to a variety of colleges,after dissolution the students will go on to a variety of colleges.,after consummation the students will go on to a variety of colleges
1132,0.4,0.4,SAME,it's still in great shape,it's still a great sum.,it's still a great same
1133,0.2,0.0,WORSE,the military has a strong presence in the persian gulf,the military has a strong presence in the person called.,the military has a strong presence in the persian gulf
1134,0.22,0.22,SAME,that is cheap compared to what i usually buy,that is team compared to what i personally buy.,that is tame compared to what i personally buy
1139,0.6,0.6,SAME,i love eating pecan pie,i love anything performed by.,i love ending performed by
1143,0.17,0.0,WORSE,give a voice to the voiceless,give a voice to the restless.,give a voice to the voiceless
1145,0.0,0.25,BETTER,i absolutely loved it,i absolutely loved it.,i absolutely love it
1146,0.29,0.43,BETTER,either way they always spell it wrong,either way they always build it wide.,other way they always did it were
1148,0.14,0.14,SAME,i think that's a really interesting question,i think that's a really interesting creation.,i think that's a really interesting reason
1150,0.14,0.0,WORSE,i was arrested for something really minor,i was arrested for something really border.,i was arrested for something really minor
1151,0.08,0.0,WORSE,he's going to be traveling to europe with a group of friends,it's going to be traveling to europe with a group of friends.,he's going to be traveling to europe with a group of friends
1152,0.12,0.0,WORSE,they live in a little white frame house,they lived in a little white frame house.,they live in a little white frame house
1154,0.12,0.0,WORSE,they fell out because of his drug addiction,they fell out because of his drug addition.,they fell out because of his drug addiction
1183,0.14,0.0,WORSE,lunch was like thirteen dollars or something,lunch was like thirty dollars or something.,lunch was like thirteen dollars or something
1184,0.11,0.0,WORSE,and i think he's as guilty as the devil,and i think he's as cunty as the devil.,and i think he's as guilty as the devil
1191,0.09,0.0,WORSE,so imagine all of his lines being spoken in that voice,so abolished all of his lines being spoken in that voice.,so imagine all of his lines being spoken in that voice
1211,0.17,0.0,WORSE,i have to be real careful,i have to be really careful.,i have to be real careful
1213,0.25,0.0,WORSE,my husband travels frequently,my accent travels frequently.,my husband travels frequently
1223,0.2,0.0,WORSE,business as usual for traders,basis as usual for traders.,business as usual for traders
1224,0.17,0.0,WORSE,they gave us a special deal,they gave us a pistol deal.,they gave us a special deal
1227,0.0,0.11,BETTER,he kept his tone light and casual but firm,he kept his tone light and casual but firm.,he kept his tone light and casual but from
1230,0.25,0.0,WORSE,a fairly good amount,a family good amount.,a fairly good amount
1246,0.4,0.6,BETTER,satan rejoiced with his birth,sexton records with his birth.,set a record with his birth
1251,0.22,0.0,WORSE,i would reconsider where i was buying it from,i would winchester air i was buying it from.,i would reconsider where i was buying it from
1252,0.25,0.0,WORSE,it was written at a third grade level,it was written at the third word level.,it was written at a third grade level
1253,0.12,0.12,SAME,they're doing a lot of good research here,they're doing a lot of good concerns here.,they're doing a lot of good reasons here
1255,0.2,0.0,WORSE,do you like to travel,do you like to drivel?,do you like to travel
1256,0.33,0.33,SAME,the state and the city are contradicting each other,the state and the city are confronting its stalled.,the state and the city are confronting it today
1257,0.5,0.5,SAME,how did researchers reach this conclusion,i did prisoners write this conclusion.,did prisoners write this conclusion
1258,0.17,0.17,SAME,you don't need a personal one,you don't need a passionate one.,you don't need a person one
1259,0.0,0.22,BETTER,the measure passed the house by a landslide vote,the measure passed the house by a landslide vote.,the measure passed the house by a london move
1260,0.5,0.5,SAME,they sent us a little booklet to read,the set has a little billion to read.,the site has a little bullet to read
1261,0.11,0.0,WORSE,why is this such an unusual thing to do,why is this such an occasional thing to do?,why is this such an unusual thing to do
1262,0.4,0.6,BETTER,between the rows and all,between the rise and fall.,repeat the phrase at all
1263,0.4,0.3,WORSE,we have a dog too so that adds to it,we have a dog to so not have to in.,we have a dog too so not as to in
1264,0.17,0.33,BETTER,take a seat on the bench,take a seat on the match.,to a seat on the much
1265,0.29,0.43,BETTER,my husband is real into sports too,my husband is really into space too.,my husband is really into voice to
1266,0.0,0.29,BETTER,i don't know if it's that serious,i don't know if it's that serious.,i don't know if in that area
1267,0.14,0.29,BETTER,i'm going to visit florida and louisiana,i'm going to visit rarity and louisiana.,i'm going to visit family in louisiana
1268,0.14,0.0,WORSE,cars have come down in price significantly,cars have come down in price.,cars have come down in price significantly
1270,0.15,0.08,WORSE,i kind of wish that they had a little league for the boys,i kind of wish that they had a little link for the wars.,i kind of wish that they had a little look for the boys
1271,0.33,0.33,SAME,and that is the best book to go through,and not is the best ball to learn through.,and not is the best way to learn through
1274,0.43,0.14,WORSE,the rich people started leaving the city,the rest people started laughing the ditty.,the right people started leaving the city
1276,0.12,0.0,WORSE,actually it makes sense to a certain extent,actually it makes sense to a centred extent.,actually it makes sense to a certain extent
1280,0.1,0.0,WORSE,but it didn't get the upper part of my body,but it didn't get the happier part of my body.,but it didn't get the upper part of my body
1289,0.12,0.0,WORSE,some of the students are failing the class,some of the students are feeling the class.,some of the students are failing the class
1300,0.0,0.17,BETTER,she was delivered the next day,she was delivered the next day.,she was eleven the next day
1309,0.12,0.0,WORSE,but do you think bill gates should resign,what do you think bill gates should resign?,but do you think bill gates should resign
1312,0.17,0.0,WORSE,i'm getting a gut feeling here,i'm getting a got feeling here.,i'm getting a gut feeling here
1315,0.6,0.0,WORSE,so that's got everybody excited,so that's not everbody extorted.,so that's got everybody excited
1316,0.29,0.0,WORSE,didn't mean to cut you off there,i didn't mean to get you off there.,didn't mean to cut you off there
1320,0.22,0.0,WORSE,keeping things concise is usually the way to go,company things controls is usually the way to go.,keeping things concise is usually the way to go
1323,0.86,0.86,SAME,i hope everything works out up there,is it easing those in it there?,if anything goes on in there
1324,0.83,0.67,WORSE,are you pleased with this decision,if you leave the keys ignition.,he leaves with his decision
1325,0.12,0.25,BETTER,the town is just over the hill here,the town is shown over the hill here.,the dude is so over the hill here
1327,0.33,0.44,BETTER,in other words there is a choice to make,in other words that is a joy to work.,in other words the is going to work
1328,0.17,0.33,BETTER,that does not seem quite fair,that does not seem pretty fair.,that does not seem paid for
1329,0.67,0.33,WORSE,that is horrible,this is overkill.,that is over
1331,0.29,0.29,SAME,it was a prime time football game,it was a point tense football game.,it was a big ten football game
1332,1.0,0.0,WORSE,not too long ago,what to cycle?,not too long ago
1333,0.62,0.12,WORSE,she has had really good luck this year,she is and please don't look this year.,she has had pretty good luck this year
1334,0.4,0.0,WORSE,i went back to school and got my master's degree,i went back to store it at my sisters degree.,i went back to school and got my master's degree
1335,0.43,0.0,WORSE,i hope everything works out up there,i hope other things work out up there.,i hope everything works out up there
1336,0.67,0.67,SAME,are you pleased with this decision,i see plain that this decision.,she played the this decision
1341,0.0,1.0,BETTER,that is horrible,that is horrible.,that is quite a bit
1342,0.22,0.44,BETTER,fill the jar to the top with boiling water,fill the try to the top with playing water.,while they try to the time with boiling water
1343,0.29,0.29,SAME,it was a prime time football game,it was a big time softball game.,it was a big time soccer game
1345,0.12,0.38,BETTER,she has had really good luck this year,she has had pretty good luck this year.,we have had pretty good luck this year
1346,0.2,0.0,WORSE,i went back to school and got my master's degree,i went back to store and got my questions degree.,i went back to school and got my master's degree
1349,0.12,0.0,WORSE,ethical and religious views on need and pleasure,lexical and religious views on need and pleasure.,ethical and religious views on need and pleasure
1351,0.2,0.0,WORSE,the government offers financial services,the bombardment offers financial services.,the government offers financial services
1353,0.17,0.0,WORSE,people are dropping out of school,people are camping out of school.,people are dropping out of school
1356,0.0,0.14,BETTER,i was tired during that whole month,i was tired during that whole month.,i was tired during that all month
1360,0.09,0.09,SAME,you don't have to be an expert to play this game,you don't have to be an ustad to play this game.,you don't have to be an option to play this game
1365,0.38,0.0,WORSE,the first demonstration of a touch screen display,the first demonstration of a charge when displayed.,the first demonstration of a touch screen display
1368,0.17,0.17,SAME,if you bring some more stuff,if you made some more stuff.,if you need some more stuff
1370,0.11,0.0,WORSE,not with all the other things going on today,not with all the other things going on detail.,not with all the other things going on today
1377,0.29,0.0,WORSE,whatever they tell you is a lie,whatever they don't you is a liar.,whatever they tell you is a lie
1378,0.5,0.75,BETTER,they can't do as good of a job,they can't to have to have a job.,they get to have two of them
1379,0.25,0.0,WORSE,it's a nice place,it's a guy's place.,it's a nice place
1381,0.12,0.12,SAME,i just can't do those types of puzzles,i just can't do those types of places.,i just can't do those types of bases
1382,0.45,0.55,BETTER,if their skirts are above the knee they are too short,if their kids are approved they mean they are too right?,if their kids are up to the mean they are to write
1384,0.67,0.5,WORSE,especially if he's a repeat offender,exceptionally of means a pretty offender.,essentially it is a repeat offender
1386,0.6,0.2,WORSE,some new types of furniture,some new tasks are manager.,some new piece of furniture
1387,0.25,0.0,WORSE,that's where i am,that's where i have.,that's where i am
1388,0.14,0.43,BETTER,it was about nine o'clock at night,it was about nine along at night.,it was before man along at night
1389,0.62,0.75,BETTER,how is your boss at your new job,here is the bags at your move from.,ar is so bad that your move from
1390,0.12,0.12,SAME,which is probably about what their equity is,which is probably about what their operandi is.,which is probably about what their company is
1391,0.33,0.0,WORSE,my father is the man in the corduroy jacket,my something is the man in the garden dragon.,my father is the man in the corduroy jacket
1397,0.2,0.1,WORSE,i think it's good that you see your cousins frequently,i think it's just that you see your cousins regularly.,i think it's good that you see your cousins regularly
1399,0.12,0.25,BETTER,i don't know what you think about that,i don't know what to think about that.,i don't know what the thing about that
1400,0.5,0.62,BETTER,eat slowly chew well and enjoy the meal,it slowly grew well and agreed the meal all.,it slowly grew well and agree the tell all
1401,0.25,0.0,WORSE,i'd like to see silence of the lambs,i'd like to see talents of the knives.,i'd like to see silence of the lambs
1402,0.12,0.12,SAME,we are quite simply at a tipping point,we are quite simply at a people point.,we are quite simply at a peak point
1404,0.17,0.0,WORSE,just forty miles north of here,just funny miles north of here.,just forty miles north of here
1405,0.25,0.25,SAME,look at the statistics,look at the substances.,look at the section
1407,0.2,0.4,BETTER,losers all the way around,listens all the way around.,this is all the way around
1408,0.33,0.33,SAME,i drove a cadillac back then,i drove a generally but then.,i drove a tunnel but then
1411,0.0,0.2,BETTER,it doesn't seem that long,it doesn't seem that long.,it doesn't seem that low
1415,0.29,0.14,WORSE,the only other place i've ever vacationed,the only other place have ever forgiven.,the only other place i've ever vacation
1417,0.25,0.12,WORSE,they had snacks and story time and everything,they had squats and story time and obsessing.,they had sex and story time and everything
1418,0.25,0.12,WORSE,because of a service that they could provide,because of the service that they could define.,because of a service that they could buy
1419,0.29,0.29,SAME,not just with the visit to pittsburgh,not just with the pressing to pencil.,not just with the pressing to pixel
1420,1.0,0.33,WORSE,there's no deductions,there's more to nations.,there's no tension
1423,0.5,0.33,WORSE,barometric pressure drops during a tornado,parametric pressure cracks during a portage.,barometric pressure drops during the morning
