# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       524                545          -21
# Insertions                           25                 31           -6
# Deletions                            36                 21          +15
# ----------------------------------------------------------------------
# Total Errors                        585                597          -12
# Hits (Correct)                     8885               8879           +6
# ----------------------------------------------------------------------
# WER                              6.19%             6.32%       -0.13%
#
# WER ON WORSE TRIALS ONLY (110 trials):
# LLM WER                         23.89%
# Baseline WER                     6.19%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         26.67%
# Baseline WER                     7.50%
#
# RANDOM 50 SUBSET INDICES (50 trials):
4 18 53 165 168 172 193 219 234 252 264 381 393 404 428 431 440 476 528 530 534 576 582 590 593 614 740 856 873 906 936 956 999 1005 1142 1143 1224 1252 1264 1312 1320 1324 1332 1333 1335 1346 1351 1391 1394 1400
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         25.97%
# Baseline WER                     9.94%
#
# RANDOM 25 SUBSET INDICES (25 trials):
18 53 165 172 193 234 393 404 428 431 440 593 740 856 873 936 956 999 1142 1264 1312 1324 1346 1394 1400
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         21.92%
# Baseline WER                     4.11%
#
# RANDOM 10 SUBSET INDICES (10 trials):
18 172 193 234 404 431 440 999 1142 1312
#
# WORSE TRIAL INDICES (110 trials):
4 9 16 18 53 99 101 134 157 162 164 165 168 172 193 203 219 234 245 252 264 267 301 332 372 381 390 393 404 428 430 431 432 435 436 440 443 475 476 489 522 523 527 528 530 534 538 540 576 577 581 582 587 590 593 595 597 614 687 699 703 707 708 718 740 763 765 802 850 856 859 873 882 906 934 936 955 956 957 970 991 999 1000 1005 1012 1117 1142 1143 1213 1223 1224 1252 1264 1268 1312 1320 1324 1332 1333 1334 1335 1346 1349 1351 1365 1391 1394 1400 1404 1421
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
1146,0.29,0.43,BETTER,either way they always spell it wrong,either way they always build it way.,other way they always did it were
1149,0.1,0.1,SAME,i think nursing homes can be good for some people,i think distant homes can be good for some people.,i think dyson homes can be good for some people
1213,0.25,0.0,WORSE,my husband travels frequently,my accent travels frequently.,my husband travels frequently
1215,0.0,0.09,BETTER,the girls at school are all wearing clothes from the sixties,the girls at school are all wearing clothes from the sixties.,the girls at school are all really clothes from the sixties
1223,0.2,0.0,WORSE,business as usual for traders,basis as usual for traders.,business as usual for traders
1224,0.17,0.0,WORSE,they gave us a special deal,they gave us a pistol deal.,they gave us a special deal
1227,0.0,0.11,BETTER,he kept his tone light and casual but firm,he kept his tone light and casual but firm.,he kept his tone light and casual but from
1246,0.6,0.6,SAME,satan rejoiced with his birth,sent in records with his birth.,set a record with his birth
1252,0.25,0.0,WORSE,it was written at a third grade level,it was written at a word wide level.,it was written at a third grade level
1253,0.12,0.12,SAME,they're doing a lot of good research here,they're doing a lot of good concerns here.,they're doing a lot of good reasons here
1256,0.33,0.33,SAME,the state and the city are contradicting each other,the state and the city are confronting it still.,the state and the city are confronting it today
1257,0.5,0.5,SAME,how did researchers reach this conclusion,i did prisoners right this conclusion.,did prisoners write this conclusion
1259,0.0,0.22,BETTER,the measure passed the house by a landslide vote,the measure passed the house by a landslide vote.,the measure passed the house by a london move
1260,0.5,0.5,SAME,they sent us a little booklet to read,the sign has a little bullet to read.,the site has a little bullet to read
1262,0.2,0.6,BETTER,between the rows and all,between the roads and all.,repeat the phrase at all
1263,0.0,0.3,BETTER,we have a dog too so that adds to it,we have a dog too so that adds to it.,we have a dog too so not as to in
1264,0.5,0.33,WORSE,take a seat on the bench,to a seat in the much.,to a seat on the much
1265,0.14,0.43,BETTER,my husband is real into sports too,my husband is real into space too.,my husband is really into voice to
1266,0.0,0.29,BETTER,i don't know if it's that serious,i don't know if it's that serious.,i don't know if in that area
1267,0.14,0.29,BETTER,i'm going to visit florida and louisiana,i'm going to visit kennedy and louisiana.,i'm going to visit family in louisiana
1268,0.14,0.0,WORSE,cars have come down in price significantly,cars have come down in price.,cars have come down in price significantly
1270,0.08,0.08,SAME,i kind of wish that they had a little league for the boys,i kind of wish that they had a little like for the boys.,i kind of wish that they had a little look for the boys
1271,0.22,0.33,BETTER,and that is the best book to go through,and that is the best way to learn through.,and not is the best way to learn through
1272,0.14,0.14,SAME,it's nice to have a pet dog,it's nice to have a big dog.,it's nice to have a bad dog
1274,0.14,0.14,SAME,the rich people started leaving the city,the rest people started leaving the city.,the right people started leaving the city
1281,0.0,0.29,BETTER,when you decide to make the step,when you decide to make the step.,when you decide to make a stop
1312,0.33,0.0,WORSE,i'm getting a gut feeling here,i'm getting a lot filly here.,i'm getting a gut feeling here
1314,0.0,0.33,BETTER,while it's healing take it easy,while it's healing take it easy.,well it's only take it easy
1320,0.11,0.0,WORSE,keeping things concise is usually the way to go,keeping things contours is usually the way to go.,keeping things concise is usually the way to go
1323,0.86,0.86,SAME,i hope everything works out up there,it is easing those in on there.,if anything goes on in there
1324,0.83,0.67,WORSE,are you pleased with this decision,if you leave the keys ignition.,he leaves with his decision
1325,0.25,0.25,SAME,the town is just over the hill here,the word is she's over the hill here.,the dude is so over the hill here
1327,0.33,0.44,BETTER,in other words there is a choice to make,in other words there is joy to work.,in other words the is going to work
1328,0.33,0.33,SAME,that does not seem quite fair,that does not seem good for.,that does not seem paid for
1329,0.33,0.33,SAME,that is horrible,that is several.,that is over
1331,0.29,0.29,SAME,it was a prime time football game,it was a point ten football game.,it was a big ten football game
1332,1.0,0.0,WORSE,not too long ago,my two local.,not too long ago
1333,0.38,0.12,WORSE,she has had really good luck this year,she is on plenty good luck this year.,she has had pretty good luck this year
1334,0.1,0.0,WORSE,i went back to school and got my master's degree,i went back to school at got my master's degree.,i went back to school and got my master's degree
1335,0.29,0.0,WORSE,i hope everything works out up there,i hope the thing works out up there.,i hope everything works out up there
1336,0.67,0.67,SAME,are you pleased with this decision,i see plain that this decision.,she played the this decision
1341,0.33,1.0,BETTER,that is horrible,that is terrible.,that is quite a bit
1342,0.11,0.44,BETTER,fill the jar to the top with boiling water,fill the tray to the top with boiling water.,while they try to the time with boiling water
1345,0.12,0.38,BETTER,she has had really good luck this year,she has had pretty good luck this year.,we have had pretty good luck this year
1346,0.1,0.0,WORSE,i went back to school and got my master's degree,i went back to school and got my nurses degree.,i went back to school and got my master's degree
1349,0.12,0.0,WORSE,ethical and religious views on need and pleasure,lexical and religious views on need and pleasure.,ethical and religious views on need and pleasure
1351,0.2,0.0,WORSE,the government offers financial services,the compartment offers financial services.,the government offers financial services
1356,0.0,0.14,BETTER,i was tired during that whole month,i was tired during that whole month.,i was tired during that all month
1360,0.0,0.09,BETTER,you don't have to be an expert to play this game,you don't have to be an expert to play this game.,you don't have to be an option to play this game
1365,0.12,0.0,WORSE,the first demonstration of a touch screen display,the first demonstration of a touch pen display.,the first demonstration of a touch screen display
1368,0.0,0.17,BETTER,if you bring some more stuff,if you bring some more stuff.,if you need some more stuff
1378,0.62,0.75,BETTER,they can't do as good of a job,they can't to have two of them.,they get to have two of them
1381,0.12,0.12,SAME,i just can't do those types of puzzles,i just can't do those types of places.,i just can't do those types of bases
1382,0.45,0.55,BETTER,if their skirts are above the knee they are too short,if their cards are approved they mean they are too right.,if their kids are up to the mean they are to write
1384,0.0,0.5,BETTER,especially if he's a repeat offender,especially if he's a repeat offender.,essentially it is a repeat offender
1386,0.2,0.2,SAME,some new types of furniture,some new types of monitor.,some new piece of furniture
1388,0.29,0.43,BETTER,it was about nine o'clock at night,it was before nine along at night.,it was before man along at night
1389,0.62,0.75,BETTER,how is your boss at your new job,there is no bus at your route from.,ar is so bad that your move from
1390,0.12,0.12,SAME,which is probably about what their equity is,which is probably about what their option is.,which is probably about what their company is
1391,0.22,0.0,WORSE,my father is the man in the corduroy jacket,my father is the man in the garden jargon.,my father is the man in the corduroy jacket
1394,0.25,0.0,WORSE,it's a personal decision,it's a practical decision.,it's a personal decision
1399,0.12,0.25,BETTER,i don't know what you think about that,i don't know what to think about that.,i don't know what the thing about that
1400,0.75,0.62,WORSE,eat slowly chew well and enjoy the meal,it slowly grew well and agreed to tell all.,it slowly grew well and agree the tell all
1404,0.17,0.0,WORSE,just forty miles north of here,just funny miles north of here.,just forty miles north of here
1405,0.25,0.25,SAME,look at the statistics,look at the successes.,look at the section
1407,0.0,0.4,BETTER,losers all the way around,losers all the way around.,this is all the way around
1408,0.33,0.33,SAME,i drove a cadillac back then,i drove a donnelly by then.,i drove a tunnel but then
1411,0.0,0.2,BETTER,it doesn't seem that long,it doesn't seem that long.,it doesn't seem that low
1417,0.12,0.12,SAME,they had snacks and story time and everything,they had sports and story time and everything.,they had sex and story time and everything
1418,0.12,0.12,SAME,because of a service that they could provide,because of a service that they could afford.,because of a service that they could buy
1419,0.29,0.29,SAME,not just with the visit to pittsburgh,not just with the pressing to penal.,not just with the pressing to pixel
1420,0.0,0.33,BETTER,there's no deductions,there's no deductions.,there's no tension
1421,0.12,0.0,WORSE,what if you were in your kid's shoes,what if you were in your kids' shoes?,what if you were in your kid's shoes
1423,0.33,0.33,SAME,barometric pressure drops during a tornado,barometric pressure cracks during a cartridge.,barometric pressure drops during the morning
